ID,Nombre de la Unidad Económica,Razón social,Código de la clase de actividad SCIAN,Nombre de clase de la actividad,Descripcion estrato personal ocupado,Tipo de vialidad,Nombre de la vialidad,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,Número exterior o kilómetro,Letra exterior,Edificio,Edificio Piso,Número interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado público",Número de local,Código Postal,Clave entidad,Entidad federativa,Clave municipio,Municipio,Clave localidad,Localidad,Área geoestadística básica ,Manzana,Número de teléfono,Correo electrónico,Sitio en Internet,Tipo de establecimiento,Latitud,Longitud,Fecha de incorporación al DENUE
904162,MAXIMA CASA DE EMPEÑO,APOYO TEMPORAL SA DE CV,522452,Casas de empeño,0 a 5 personas,CALLE,NECAXA,CALLE,SANTA CRUZ,CALLE,ALHAMBRA,CALLE,SANTA CRUZ,66,,,,,,COLONIA,PORTALES NORTE,,,,3303,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,789,15,,PORTALES01@HOTMAIL.COM,,Fijo,19.37081592,-99.14315185,2014-12
8561728,MC KENZIE,CENTRO CAMBIARIO SA DE CV,523122,Centros cambiarios,0 a 5 personas,AUTOPISTA,MEXICO-TOLUCA (PROLONGACION PASEO DE LA REFORMA),CALLE,MANUEL SANDOVAL,CALLE,ISAAC COSTERO TUDANCA,AVENIDA,VASCO DE QUIROGA,400,,CENTRO Y PLAZA COMERCIAL,13,,,ZONA COMERCIAL,ZEDEC SANTA FE,CENTRO Y PLAZA COMERCIAL,PATIO SANTA FE,400,1219,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,1379,64,,,,Semifijo,19.37833734,-99.25404051,2019-11
6712367,MCKENZIE CENTRO CAMBIARIO SA DE CV,MCKENZIE CENTRO CAMBIARIO SA DE CV SOFOM ENR,523122,Centros cambiarios,11 a 30 personas,PROLONGACION,MÉXICO-TOLUCA (PROLONGACIÓN PASEO DE LA REFORMA),CALLE,5,CALLE,5,AVENIDA,3,1813,,,,0,,COLONIA,LOMAS DE VISTA HERMOSA,,PATIO SANTA FÉ,51,5100,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,1379,64,,LEMOON_IG@HOTMAIL.COM,,Fijo,19.37787484,-99.25496821,2016-01
8564455,MCLARENS MEXICO,MCLARENS MEXICO SA DE CV,524210,"Agentes, ajustadores y gestores de seguros y fianzas",11 a 30 personas,AVENIDA,INSURGENTES SUR,CALLE,RICARDO CASTRO,CALLE,JAIME NUNO,CALLE,ALFONSO ESPARZA OTEO,1877,,EDIFICIO SUR,20,,,COLONIA,GUADALUPE INN,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO SUR,401,1020,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,1059,23,,GUSTAVO.ORTEGA@MCLARENS.COM,,Fijo,19.35441146,-99.18534861,2019-11
6508196,"MEDI ACCES SEGUROS DE SALUD, S.A. DE C.V.",MEDI ACCES SEGUROS DE SALUD SA DE CV,524110,Compañías de seguros,0 a 5 personas,PERIFERICO,BOULEVARD ADOLFO RUÍZ CORTINES,CERRADA,9,CALLE,5,CALLE,5,3642,,,2,0,,COLONIA,JARDINES DEL PEDREGAL,,,,1900,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,128A,11,,SERVICIOSACLIENTES@MEDIACCESS.COM.MX,WWW.MEDIACCESS.COM.MX,Fijo,19.31624987,-99.22074096,2016-01
9229584,MEDIACCESS,"MEDIACCESS, S.A.P.I. DE C.V. SAPI DE CV",524210,"Agentes, ajustadores y gestores de seguros y fianzas",6 a 10 personas,BOULEVARD,ADOLFO RUIZ CORTINEZ,CALLE,OAXACA,CALLE,JEREZ,CALLE,LORETO,3642,,TORRE PEDREGAL,25,,,COLONIA,JARDINES DEL PEDREGAL,,,,1900,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,128A,11,,BEATRIZ.GUZMAN@MEDIACCESS.COM.MX,MEDIACCESS.COM.MX,Fijo,19.31965673,-99.22117962,2020-04
999339,MEDICA VRIM,MEDICA VRIM SA DE CV,524210,"Agentes, ajustadores y gestores de seguros y fianzas",0 a 5 personas,AVENIDA,INSURGENTES SUR,CALLE,RIO SAN ÁNGEL,CALLE,FERNANDO M. VILLALPANDO,AVENIDA,REVOLUCIÓN,1971,,CENTRO Y PLAZA COMERCIAL,99,0,,COLONIA,GUADALUPE INN,CENTRO Y PLAZA COMERCIAL,PLAZA INN,386,1020,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,1059,11,5556328080,,WWW.VRIMPLAZAINN.COM.MX,Fijo,19.35186002,-99.18619731,2010-07
6872291,MEGA EMPEÑOS,VISIÓN PRENDARIA SA DE CV,522452,Casas de empeño,6 a 10 personas,CALLE,BOSQUE DE ALISOS,CALLE,PASEO DE LAS LILAS,CALLE,BOSQUES ALISOS,CALLE,PASEO DE LAURELES,13,,,,,,COLONIA,BOSQUE DE LAS LOMAS,,,,5120,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,1114,4,,MPEDRAZA@HAIATYAMEZCUA.COM,,Fijo,19.3492634,-99.19662133,2019-04
873818,MEGAFEMA AGENTE DE SEGUROS Y DE FIANZAS,MEGAFEMA AGENTE DE SEGUROS Y DE FIANZAS SA DE CV,524210,"Agentes, ajustadores y gestores de seguros y fianzas",11 a 30 personas,CALLE,MANZANAS,CALLE,SAN LORENZO,CALLE,MILLET,AVENIDA,INSURGENTES SUR,46,,46,99,1,,COLONIA,TLACOQUEMECATL,,,,3200,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,717,11,,GAUFM@HOTMAIL.COM,MEGAFEMA.NET,Fijo,19.37594765,-99.17762623,2011-03
9194476,MENDOZA RIOS Y CIA,MENDOZA RIOS Y CIA ,522460,Sociedades financieras de objeto múltiple,6 a 10 personas,CALLE,ANAXAGORAS,CALLE,SAN LORENZO,CALLE,MIGUEL LAURENT,EJE VIAL,1 PONIENTE (AVENIDA CUAUHTÉMOC),117,,,,,,COLONIA,SANTA CRUZ ATOYAC,,,,3310,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,076A,4,4424836794,ADMINISTRACION@MEYC.MX,WWW.MARL.COM,Fijo,19.3732706,-99.16128908,2019-11
8392464,MERIT REINTERMEDIARIO DE REASEGURO,MERIT RE REINTERMEDIARIO DE REASEGURO SA DE CV,524210,"Agentes, ajustadores y gestores de seguros y fianzas",11 a 30 personas,AVENIDA,INSURGENTES SUR,CALLE,ERNESTO ELORDUY,CALLE,SU SANTIDAD JUAN PABLO II,CALLE,ALFONSO ESPARZA OTEO,1787,,,,,,COLONIA,GUADALUPE INN,,,,1020,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,987,24,,,,Fijo,19.35815194,-99.18415837,2019-11
8442420,MGO SEGUROS Y FIANZAS,,524210,"Agentes, ajustadores y gestores de seguros y fianzas",6 a 10 personas,CALLE,DAKOTA,CALLE,GEORGIA,CALLE,KANSAS,CALLE,CAROLINA,361,,EDIFICIO SIN NOMBRE,17,3,,COLONIA,AMPLIACION NAPOLES,EDIFICIO COMERCIAL Y DE SERVICIOS,SIN NOMBRE,3,3810,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,037A,11,5555231986,SERVICIOALCLIENTE@MGOSEGUROSYFIANZAS.COM,WWW.MGOSEGUROSYFIANZAS.COM,Fijo,19.38762895,-99.17966001,2019-11
658064,MI BANCO,BANCO AUTOFIN MÉXICO SA,522110,Banca múltiple,6 a 10 personas,AVENIDA,División del Norte,EJE VIAL,7-A Sur (General Emiliano Zapata),CALLE,Prolongación Emperadores,CALLE,Prolongación Petén,1917,,,1,0,,COLONIA,RESIDENCIAL EMPERADORES,,GRUPO AUTOFIN MÉXICO,SN,3320,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,844,9,,CROCHA@BAM.COM.MX,WWW.BAM.COM.MX,Fijo,19.36677928,-99.15585547,2011-03
9229967,MI BANCO,BANCO AUTOFIN MÉXICO SA,522110,Banca múltiple,0 a 5 personas,AVENIDA,FELIX CUEVAS,AVENIDA,COYOACAN,CALLE,MARTIN MENDALDE,CALLE,MARTIN MENDALDE,611,,EDIFICIO SIN NOMBRE,17,,,COLONIA,DEL VALLE CENTRO,EDIFICIO COMERCIAL Y DE SERVICIOS,GRUPO AUTOFIN MÉXICO,611,3100,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,736,5,,ITALLEDOS@BAM.COM.MX,WWW.BAM.COM.MX,Fijo,19.37198749,-99.1705075,2020-04
658062,MI BANCO,BANCO AUTOFIN MÉXICO SA,522110,Banca múltiple,11 a 30 personas,AVENIDA,Insurgentes Sur,CERRADA,Millet,CALLE,Luis Carracci,CALLE,Perugino,1235,,,1,0,,COLONIA,EXTREMADURA INSURGENTES,,GRUPO AUTOFIN MÉXICO,SN,3740,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,702,8,,RESPINOSA@BAM.COM.MX,WWW.BAM.COM.MX,Fijo,19.37589275,-99.17843254,2011-03
6900728,MIFEL,BANCO MIFEL ,522110,Banca múltiple,0 a 5 personas,AVENIDA,INSURGENTES_SUR,,,,,,,,,,,7043,,COLONIA,TLACOQUEMECATL,,,,3200,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,717,22,,,,Fijo,19.37753405,-99.17752203,2019-04
6900730,MIFEL,BANCO MIFEL ,522110,Banca múltiple,0 a 5 personas,BOULEVARD,ADOLFO_LOPEZ_MATEOS,,,,,,,,,,,5701,,COLONIA,JARDINES_DELPEDREGAL,,,,1900,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,1307,25,,,,Fijo,19.30779098,-99.2139692,2019-04
6895618,MIFEL,BANCO MIFEL ,522110,Banca múltiple,0 a 5 personas,AVENIDA,SAN_JERONIMO,,,,,,,,,,,1214,,HACIENDA,LA_OTRA_BANDA,,,,4519,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,1241,14,,,,Fijo,19.33589563,-99.19642675,2019-04
6900737,MIFEL,BANCO MIFEL ,522110,Banca múltiple,0 a 5 personas,CALZADA,DE_LOS_LEONES,,,,,,,,,,,1306,1306-A,COLONIA,LOS_ALPES,,,,1010,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,968,14,,,,Fijo,19.36122348,-99.19696643,2019-04
6900726,MIFEL,BANCO MIFEL ,522110,Banca múltiple,0 a 5 personas,CALLE,INSURGENTES_SUR,,,,,,,,,,,,SN,COLONIA,GUADALUPE_INN,,,,1020,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,1059,1,,,,Fijo,19.35502805,-99.18741086,2019-04
6900725,MIFEL,BANCO MIFEL ,522110,Banca múltiple,0 a 5 personas,AVENIDA,VASCO_DE_QUIROGA,,,,,,,,,,,451,,HACIENDA,SANTA_FE_CUAJIMALPA,,,,1219,9,CIUDAD DE MÉXICO,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,369,1,,,,Fijo,19.36300588,-99.27331467,2019-04
6900733,MIFEL,BANCO MIFEL ,522110,Banca múltiple,0 a 5 personas,OTRO (ESPECIFIQUE),BOSQUES_DE_REFORMA,,,,,,,,,,,3205,,COLONIA,VISTAHERMOSA,,,,5100,9,CIUDAD DE MÉXICO,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,176,3,,,,Fijo,19.38157462,-99.26765107,2019-04
6895610,MIFEL,BANCO MIFEL ,522110,Banca múltiple,0 a 5 personas,AVENIDA,CARLOS_GRAEF_FERNANDEZ,,,,,,,,,,,114,,HACIENDA,SANTA_FE,,,,5348,9,CIUDAD DE MÉXICO,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,369,84,,,,Fijo,19.35643952,-99.28449577,2019-04
8564612,MILLAS PARA RETIRO,MILLAS PARA RETIRO SAPI DE CV,522390,Otras instituciones de ahorro y préstamo,6 a 10 personas,PERIFERICO,BOULEVARD ADOLFO LOPEZ MATEOS,CALLE,CONDOR,CALLE,ALPES,AVENIDA,REVOLUCIÓN,1900,,,,304,,COLONIA,LOS ALPES,,,,1010,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,987,17,,,WWW.MILLASPARARETIRO.COM,Fijo,19.36202734,-99.19110918,2019-11
6699198,MMX CUAJIMALPA,BANCO AHORRO FAMSA SA,522110,Banca múltiple,6 a 10 personas,CALLE,José María Castorena,CALLE,San José de los Cedros,CERRADA,Maguey,CALLE,Ahuehuetes,470,,,99,0,,COLONIA,SAN JOSE DE LOS CEDROS,,PLAZA COMERCIAL EL YAQUI,D17,5200,9,CIUDAD DE MÉXICO,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,354,9,,J.ELIZONDO@BAFAMSA.COM,WWW.BAFAMSA.COM,Fijo,19.362761,-99.28733582,2016-01
924446,MMX EXHIBIMEX,BANCO AHORRO FAMSA SA,522110,Banca múltiple,0 a 5 personas,CALLE,10,CALLE,Toltecas,CALLE,Ferrocarril de Cuernavaca,CALLE,16,132,,,99,0,,COLONIA,SAN PEDRO DE LOS PINOS,,,,1180,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,135,3,,J.ELIZONDO@BAFAMSA.COM,WWW.BAFAMSA.COM,Fijo,19.38956975,-99.1918835,2014-12
6799028,MNJ CAPITAL SAPI,MNJ CAPITAL SAPI DE CV ,522490,Otras instituciones de intermediación crediticia y financiera no bursátil,0 a 5 personas,AVENIDA,SANTA FE,CALLE,2,CALLE,ANTONIO DOVALÍ JAIME,AVENIDA,SANTA FE,224,,GERMAN CENTRE,,1770,,COLONIA,LOMAS DE SANTA FÉ,,,,1210,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,1542,36,,,,Fijo,19.36645098,-99.26153794,2017-11
8561727,MONEY CHANGE,CENTRO CAMBIARIO SA DE CV,523122,Centros cambiarios,0 a 5 personas,AUTOPISTA,MEXICO-TOLUCA (PROLONGACION PASEO DE LA REFORMA),CALLE,MANUEL SANDOVAL,CALLE,ISAAC COSTERO TUDANCA,AVENIDA,VASCO DE QUIROGA,400,,CENTRO Y PLAZA COMERCIAL,12,,,ZONA COMERCIAL,ZEDEC SANTA FE,CENTRO Y PLAZA COMERCIAL,PATIO SANTA FE,400,1219,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,1379,64,5591357082,PATIO@EXECENTROCAMBIARIO.COM.MX,WWW.EXECENTROCAMBIARIO.COM.MX,Semifijo,19.37833734,-99.25404051,2019-11
1006247,MONTE DEL PAIS,EMPEÑO FACIL PREESNAL SA DE CV,522452,Casas de empeño,0 a 5 personas,CALLE,DOCTOR GALVEZ,AVENIDA,REVOLUCION,CALLE,MADERO,CALLE,MADERO,20,A,,,,,COLONIA,SAN ANGEL,,,,1000,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,1203,9,5556160840,,,Fijo,19.34400131,-99.19104535,2010-07
902827,MONTE FIA EMPEÑOS,MONTE FIA SA DE CV,522452,Casas de empeño,0 a 5 personas,EJE VIAL,1 PONIENTE (AVENIDA CUAUHTEMOC),CALLE,SAN BORJA,EJE VIAL,5 SUR (EUGENIA),CALLE,YÁCATAS,982,,,,,,COLONIA,NARVARTE PONIENTE,,,,3020,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,420,11,,,,Fijo,19.38325166,-99.15772321,2014-12
8563956,MONTE PIO LUZ SAVIÑON,,522451,Montepíos,0 a 5 personas,AVENIDA,CENTENARIO,CALLE,MEJIA DELGADO,CALLE,SANTA FE MILPA ALTA,AVENIDA,5 DE MAYO,330,,,,,,COLONIA,LOMAS DE PLATEROS,,,,1480,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,690,35,,,,Fijo,19.3663508,-99.2065848,2019-11
924042,"MONTE PIO LUZ SAVIÑON, I.A.P.", ,522451,Montepíos,0 a 5 personas,AVENIDA,SANTA LUCÍA,CALLE,9,CALLE,8,CALLE,9,,,,,3,,COLONIA,OLIVAR DEL CONDE PRIMERA SECCIÓN,,,,1400,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,597,16,,,WWW.MONTEPIO.ORG.MX,Fijo,19.3728657,-99.20696027,2014-12
925848,MONTE PIO SAN JOSE,,522452,Casas de empeño,0 a 5 personas,AVENIDA,CENTENARIO,CERRADA,MANZANA O EDIFICACION CONTIGUA,CALLE,MEJIA DELGADO,CERRADA,5 DE MAYO,488,C,,,,C,COLONIA,MERCED GOMEZ,,,,1600,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,690,11,,MONTEPIOFB@IVE.COM.MX,,Fijo,19.36649591,-99.21151156,2014-12
920216,MONTE PROVIDENCIA,MONTE PRIMAVERA SA DE CV,522452,Casas de empeño,0 a 5 personas,CALLE,SAN JOSE DE LOS CEDROS,CALLE,CONSTITUYENTE HECTOR VICTORIA,CALLE,ALCANFORES,CALLE,MONTE NARANJO,2,,,,,,COLONIA,SAN JOSE DE LOS CEDROS,,,,5200,9,CIUDAD DE MÉXICO,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,354,7,5521635281,,MONTEPROVIDENCIA.COM.MX,Fijo,19.36576217,-99.2875347,2014-12
967487,MONTEPIO CASA DE EMPEÑO EL DIAMANTE,CORPORACION HONALRD SA DE CV,522452,Casas de empeño,0 a 5 personas,CALZADA,CALZADA DE TLALPAN,CALLE,DON LUIS,CALLE,JUSTINA,CALLE,LUISA,3074,,,,,,COLONIA,NATIVITAS,,,,3500,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,539,20,,,,Fijo,19.37888128,-99.14002468,2010-07
875200,MONTEPÍO CENTRAL DE EMPEÑOS DON NACHITO,"APOYO Y BIENESTAR FAMILIAR, S.A. DE C.V. ",522452,Casas de empeño,0 a 5 personas,CALLE,LUIS DAVID,CIRCUITO,INTERIOR (AVENIDA REVOLUCIÓN),CALLE,MIGUEL ÁNGEL,CALLE,LOS ECHAVE,,SN,,,18,,COLONIA,MIXCOAC,OTRO CONGLOMERADO,,,3910,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,069A,13,,,WWW.CENTRALEMP.COM,Fijo,19.37425215,-99.1886555,2010-07
954162,MONTEPIO LUZ SAVIÑON,MONTEPIO LUZ SAVIÑON IAP,522451,Montepíos,0 a 5 personas,AVENIDA,MOLINOS,AVENIDA,REVOLUCION,CALLE,CHARCO AZUL,OTRO (ESPECIFIQUE),,17,,,,,,COLONIA,MIXCOAC,,,,3910,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,882,18,5556110822,L.CALLEJAS@MONTEPIO.ORG.MX,WWW.MONTEPIO.ORG.MX,Fijo,19.37247432,-99.18904797,2011-03
8561842,MONTEPIO LUZ SAVIÑON,MONTEPIO LUZ SAVIÑON I.A.P.,522451,Montepíos,0 a 5 personas,AUTOPISTA,MEXICO-TOLUCA (PROLONGACION PASEO DE LA REFORMA),CALLE,MANUEL SANDOVAL,CALLE,ISAAC COSTERO TUDANCA,AVENIDA,VASCO DE QUIROGA,400,,CENTRO Y PLAZA COMERCIAL,12,,SA02,ZONA COMERCIAL,ZEDEC SANTA FE,CENTRO Y PLAZA COMERCIAL,PATIO SANTA FE,SA02,1219,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,1379,64,5552927003,G.TREJO@MONTEPIO.ORG.MX,WWW.MONTEPIO.ORG.MX,Fijo,19.37833734,-99.25404051,2019-11
7298620,MONTEPIO SAN JOSE SUCURSAL MOLINOS,,522452,Casas de empeño,0 a 5 personas,CALLE,ROSA BLANCA,CALLE,ROSA DE CASTILLA,AVENIDA,AVENIDA DEL ROSAL,CALLE,ROSA ROJA,129,,,,,,COLONIA,MOLINO DE ROSAS,,,,1470,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,060A,20,,,,Fijo,19.37354225,-99.19947069,2019-11
6508061,MONTEPO LUZ SAVIÑON,MONTEPO LUZ SAVIÑON INSTITUCION DE ASISTENCIA PRIVADA,522451,Montepíos,251 y más personas,AVENIDA,INSURGENTES SUR,CALLE,MIGUEL LAURENT,CALLE,TLACOQUEMECATL,CALLE,MANZANAS,1162,,MONTEPIO LUZ,1,,,COLONIA,TLACOQUEMECATL,,,,3200,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,717,26,,H.MOLINA@MONTEPIO.ORG.MX,WWW.MONTEPIO.ORG.MX,Fijo,19.37822032,-99.17729095,2016-01
6508067,"MORGAN STANLEY MEXICO, CASA DE BOLSA, S.A. DE C.V. - 013114","MORGAN STANLEY MEXICO, CASA DE BOLSA, S.A. DE C.V. - 013114 SA DE CV",523110,Casas de bolsa,31 a 50 personas,,paseo de los tamarindos,CALLE,Bosque de Alisos,PRIVADA,Bosque de Radiatas,CALLE,Bosque de Piñoneros,90,,,45,0,,COLONIA,BOSQUES DE LAS LOMAS,,ARCOS BOSQUE,,5120,9,CIUDAD DE MÉXICO,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,195,1,,JOSE.SILVA@MORGANSTANLEY.COM,HTTP://WWW.MORGANSTANLEY.COM/ABOUT/OFFICES/LATIN-AMERICA.HTML,Fijo,19.38728163,-99.25232613,2016-01
921647,MULTIEMPEÑOS,GRUPO STEPA SA DE CV,522452,Casas de empeño,0 a 5 personas,AVENIDA,MEXICO,CALLE,OCAMPO,AVENIDA,JUAREZ,CALLE,21 DE MARZO,96,,,,,,COLONIA,CUAJIMALPA,,,,5000,9,CIUDAD DE MÉXICO,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,91,11,5521633360,CUAJIMALPA@MULTIEMPENOS.COM,,Fijo,19.35706661,-99.30018036,2014-12
9230041,MULTISERVICIOS INTEGRALES A DISTRIBUIDORES DE AUTOMOTORES,MULTISERVICIOS INTEGRALES A DISTRIBUIDORES DE AUTOMOTORES ,522510,Servicios relacionados con la intermediación crediticia no bursátil,11 a 30 personas,CALLE,AVENIDA RIO MIXCOAC,,,,,,,,,,,,,COLONIA,ACACIAS,,,,3240,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,929,3,,,,Fijo,19.3665067,-99.17937773,2020-04
1053250,MURGUIA CONSULTORES,MURGUÍA CONSULTORES AGENTES DE SEGUROS Y DE FIANZAS SA DE CV,524210,"Agentes, ajustadores y gestores de seguros y fianzas",51 a 100 personas,EJE VIAL,10 SUR (CANOA),CALLE,CERRADA CANOA,AVENIDA,SAN JERÓNIMO,CALLE,CERRADA CANOA,521,,,,0,,COLONIA,TIZAPAN SAN ÁNGEL,,,,1090,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,1237,14,,,WWW.MURGUIA.COM,Fijo,19.33324028,-99.20464117,2010-07
6430707,NACIONAL DE EMPEÑO,NACIONAL DE EMPEÑO SA DE CV,522452,Casas de empeño,0 a 5 personas,AVENIDA,SAN JERONIMO,CALLE,AGUA,AVENIDA,AVENIDA DE LA LUZ,CALLE,AGUA,630,,,,0,,COLONIA,JARDINES DEL PEDREGAL,,,,1900,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,1260,5,,,WWW.NE.COM.MX,Fijo,19.33165798,-99.2083779,2010-07
6430528,NACIONAL FINANCIERA S.N.C.I.B.D.,NACIONAL FINANCIERA ,522210,Banca de desarrollo,251 y más personas,,INSURGENTES SUR,CALLE,5,CALLE,5,CALLE,5,1971,,,99,0,,COLONIA,GUADALUPE INN,,PLAZA INN,,1020,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,987,10,,INFO@NAFIN.GOB.MX,WWW.NAFIN.COM,Fijo,19.35958916,-99.18373743,2010-07
6476588,NACIONAL MONTE DE PIEDAD,NACIONAL MONTE DE PIEDAD IAP,522451,Montepíos,6 a 10 personas,,INSURGENTES SUR,,RÍO CUAUHTÉMOC,,NINGUNO,,REVOLUCIÓN,2355,,,,,,,SAN ANGEL,,,,,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,1203,2,,,,Fijo,19.34283988,-99.18937176,2016-01
6725001,NACIONAL MONTE DE PIEDAD,NACIONAL MONTE DE PIEDAD IAP,522451,Montepíos,6 a 10 personas,,Vasco de Quiroga,CALLE,Ninguno,CALLE,Mario Pani,AUTOPISTA,México-Toluca,3800,,,1,188,,COLONIA,TOTOLAPA,,SANTA FÉ,188,1219,9,CIUDAD DE MÉXICO,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,369,1,5521678440,,WWW.MONTEDEPIEDAD.COM,Fijo,19.36246361,-99.27490765,2016-01
9228764,NACIONAL MONTE DE PIEDAD,NACIONAL MONTE DE PIEDAD ,522451,Montepíos,0 a 5 personas,CALLE,SAN JOSE DE LOS CEDROS,OTRO (ESPECIFIQUE),ALCANFORES,OTRO (ESPECIFIQUE),MAGNOLIA,CALLE,LA TABIQUERA,85,,,,,,COLONIA,SAN JOSE DE LOS CEDROS,,,,5200,9,CIUDAD DE MÉXICO,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,354,1,,,,Fijo,19.36562655,-99.28743275,2020-04
6881711,NAVIX SERVICES,NAVIX SERVICES S DE RL DE CV,522210,Banca de desarrollo,51 a 100 personas,AVENIDA,JAVIER BARROS SIERRA,CALLE,NINGUNO,AVENIDA,CARLOS LAZO,CALLE,PASEO DE LA TROJE,540,,,,,,COLONIA,ZEDEC SANTA FE,EDIFICIO COMERCIAL Y DE SERVICIOS,PARK PLAZA,540,1210,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,2358,18,,JMEJIA@NAVIX.COM,WWW.NAVIX.COM.MX,Fijo,19.36489107,-99.25972172,2019-04
933069,NEW ENGLAND CORD BLOOD BANK MÉXICO,"NEW ENGLAND CORD BLOOD BANK MÉXICO, S.A. DE C.V. ",522510,Servicios relacionados con la intermediación crediticia no bursátil,0 a 5 personas,AVENIDA,DE LAS NACIONES,AVENIDA,INSURGENTES SUR,CALLE,DAKOTA,CALLE,FILADELFIA,26,,WORLD TRADE CENTER,,38,,COLONIA,NAPOLES,OTRO CONGLOMERADO,,,3810,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,219,1,,ANAMARIACASTRO@CORDBLOODBANK.COM,WWW.NECBB.COM,Fijo,19.39469969,-99.17354812,2010-07
8368378,NEW FINANCE,DAN & HUGSOLUTION SRL S DE RL DE CV,522460,Sociedades financieras de objeto múltiple,6 a 10 personas,AVENIDA,INSURGENTES SUR,VIADUCTO,PRESIDENTE MIGUEL ALEMAN,CALLE,OHIO,CALLE,OHIO,577,,INSURGENTES SUR 577,22,601,,COLONIA,NAPOLES,EDIFICIO COMERCIAL Y DE SERVICIOS,INSURGENTES SUR 577,601,3810,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,219,23,,NEWFINANCE10@GMAIL.COM,,Fijo,19.39874974,-99.17098033,2019-11
